wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-20c,PR137-M0521,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: src,bounded recursive surface group,evidence/accountability,context/accountability group,src/hysteria.cpp,120bc399619e41941f273333bf60424032e286dbdbe911f0abc390e06b25434a,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains implementation.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0522,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: .github/workflows,bounded recursive surface group,evidence/accountability,context/accountability group,.github/workflows/deploy-pypi.yml,a9edd83d500ef29b886bb84726e10ebf87d1e73b317a08b1ad4d73453496f1e6,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains repository-administration.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0523,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/.gitignore,d52a19da68d03e97e8afe002764ef99abc5bc4f9640677a14e6e9fcaa7837add,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0524,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go/.github,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/.github/FUNDING.yml,d9d61de2bf182100bdbd8965a4fabc5869077f8adc1ca68f7e2f4210e555d6a7,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0525,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go/.github/ISSUE_TEMPLATE,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/.github/ISSUE_TEMPLATE/en_feature_request.yaml,43f9d9d286313763da761fb0c597e341838bde7fc60454d540a3932a26d2550a,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0526,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go/.github/workflows,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/.github/workflows/codeql-analysis.yml,548340ffafba47fde25691a6060d31f602457b35204243c397e222ddaeee1b39,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0527,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go/app,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/app/go.mod,827585cba25bb8f8890d89f7657343cdff68554c75ac9df24b46a530631e81da,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0528,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go/app/auth,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/app/auth/external.go,a894cb75a9bbda5fd0728a8330c67f08e4fd06f72547e23e58a441a507c123c2,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0529,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go/app/cmd,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/app/cmd/acme.go,f5dc33ba0c68eb07c550e1ca0e66bf74bd06efef7e9028064303920861c59fda,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0530,n/a,n/a,hysteria-python-main,surface accountability,complete bounded donor surface group: hysteria-go/app/http,bounded recursive surface group,evidence/accountability,context/accountability group,hysteria-go/app/http/server.go,b7b04abcadd11e3efe5b517200f0721096017ec7430b8917836f9970796951d3,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains vendored.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,MIT wrapper; bundled upstream components carry their own licenses; no bundled-source credit/import; reference/FFI evidence only,low,n/a,high,reviewed
