donor,path,sha256,size_bytes,file_type,classification,authority_status,semantic_record_ids,notes
firewalla-master,util/linux.js,67431432a161c87e9699ac32c3796a7d1b19210fab7f0377ab894f90a0ffc943,5218,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/list_flow.js,930eb389db92b95e0b0a3be510b5bb9a59ceca007fe1fd1fb95bf9384bc3152f,1508,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/redis_manager.js,d50db5310195dcd5f3cfbe87122426b5d68cd7b579d0ef6d430824e51143ab54,7138,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/requestWrapper.js,67416fe9d8bea2a38a7a2628f269f3cc52b4d2b985eea6d3fa85ee19619f17b5,5418,file,implementation,authoritative-source,FP-M0487;E8-0001;FP-S001;FP-S002;FP-S003,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/scheduler.js,a0b1dc8f043dbb33d38885a9685decc2997a80267dfbf7b75c16f98c4ed94144,2654,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/test_urlHash.js,4ee9396472495416fa1ef408141b2f9687e0375db9f67fd1402a933e5aaff520,2483,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,util/util.js,7a26403eac9d7330426029acb0f6a3c41719f1d075adaf2e6ac9bf5650de8b8c,10656,file,implementation,authoritative-source,FP-M0487,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/libssl1.1_1.1.0f-3_armhf.deb,cb59a80c2daafe2aacf3db589cf7accbf73bed49aadad9b8bfba156de3d3abf7,1137300,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/nmap_7.40-1_armhf.deb,dfe140de9e106f0a5de5f1d9320c007e7f7a46f43939b46a61c91b80077ba68e,5095024,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/traceroute/traceroute.aarch64,8a3c54a53ebc0d22ece3ac6325278ff89d433d12a5efd973ae674d2c0e133091,64200,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/traceroute/traceroute.armv7l,f4ea4ce8bb34a2dbd68f07f0ece3c40311babb6185a0de3ed67fdaef224daf56,45008,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/traceroute/traceroute.js,b0ca51532e6e60ebe2bd874e3a5f5e44e5089b194739c3c3a909b717f9e1ca05,2593,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/uboot/u-boot-sunxi-with-spl.bin,a2cd2bae763d35bd105e348cae7b1e23c9a42f138d34752363918a61a8cd9ab4,548864,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/uboot/update_uboot.sh,0b69e3e0f3fc5210f295005f69f192123caac44da46143afc160118bad6651f4,960,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor/watchdog_5.14-3ubuntu0.16.04.1_armhf.deb,37e43d34171d813f455abcf1c7721713af504caa36375147221fb377a0c88660,65370,file,vendored,evidence-or-derived,FP-M0488,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/DNSStamp.js,48f797be40e86fedbfaf240fb2367e502086d6b0ed511a77a9f3fe736052daf2,6365,file,implementation,authoritative-source,FP-M0489,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/asap.js,7576d3cf8c88e859703122d1ee4f6806027fcd30f8a9fb4371a8ba1c11a0f9d3,2873,file,implementation,authoritative-source,FP-M0489,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/async-lock/LICENSE,11e9f9acdfdfce6caa7b304c6ebb1a3269a61bb03d74bfcce629cc1462c06ddc,1110,file,implementation,authoritative-source,FP-M0490,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/async-lock/index.js,de0c2b3e665945323ebdcbd0c786fbff69f702b78ff2bc88c5cc11f2c4528715,49,file,implementation,authoritative-source,FP-M0490,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/async-lock/lib/index.js,3ac1646e8978ca44b1beb4817a744aac5c23eced90f05053c428d81affc5a36f,5105,file,implementation,authoritative-source,FP-M0490,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/async-lock/package.json,53b723710e4beb4f1aa13c1b736764d90e482681cf252e74955d5cf4c1d2257c,2792,file,implementation,authoritative-source,FP-M0490,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bloomfilter.js,e63b6674227a246dc18b7d8b3514e061333784af301b800063c4459f55cda8c4,5086,file,implementation,authoritative-source,FP-M0489,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/LICENSE,608d17763dad0c4d94cda781d498241a5b13ab9fbe9bb7bf6c239ab823e90a36,1091,file,implementation,authoritative-source,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/index.js,a9644cde6183a7f6c8d87d8309a4b3cc2b1eb65cd947f8d2a9848828b287188a,922,file,implementation,authoritative-source,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/lib/browser.js,860d6d05f27e967de426200d2e65c60fbc168abb80d375b1f3b74e8dadd6dac1,6580,file,implementation,authoritative-source,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/lib/mdns-server.js,f08122a49c5a5b00b14c61a83971b62af8b9eae7ad74eb9d559fe693eadb40f0,3177,file,implementation,authoritative-source,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/lib/registry.js,4584b70a2d38d3d5eef7ad9c464a9ebcfca9ca7867f62c902759c614d30fc774,5290,file,implementation,authoritative-source,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/lib/service.js,24bdd81fc727eb6c975981373ccdbc8c8e96deae833fab74ba2754b3b0aa1f25,2088,file,operational,authoritative-source,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/array-flatten/LICENSE,4eeb3271453a891df609e5a9f4ee79a68307f730c13417a3bfeffa604ac8cf25,1103,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/array-flatten/README.md,567710b29b0cf2b872c928706da1861912679715a999a9d5234de5c9da8f244f,1522,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/array-flatten/array-flatten.d.ts,3c7d53c31ef06263ead597ce57bb358c931a97ca691621d3b10813328821bcf8,442,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/array-flatten/array-flatten.js,ae3bc50380261cf8311e887e2612b467b40b4dc5f7b7182d9db9cc80a09a3bb5,1992,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/array-flatten/package.json,bf224d77877d969326bdd8fce6b8e7f923d51fcae9f54e7af55144da9ebb47ba,2984,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/deep-equal/LICENSE,435a6722c786b0a56fbe7387028f1d9d3f3a2d0fb615bb8fee118727c3f59b7b,1073,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/deep-equal/index.js,8fec7f5ed6f7ee6dac8a0aad28b3a542e879a309c0efe0261e53eb273d9e5163,3051,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/deep-equal/lib/is_arguments.js,05a054dd7358b82fdd023007b26b0d8e8a2fbe525527d17c12b1d3fdf01f1aac,641,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/deep-equal/lib/keys.js,885f882223781bf532c823577b8a048af691cab203c3fa60240402ae9de90a1c,202,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/deep-equal/package.json,025de18920e13444e5ac5f4fcc9e145c44fd85706fae5c0624b5014163395856,2711,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-equal/.npmignore,16d30e4462189fb14dd611bdb708c510630c576a1f35b9383e89a4352da36c97,13,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-equal/.travis.yml,08802e5e3ea0a5c872499d6854f88ff5775b900c59d7e4a810fe1be3834f963d,57,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-equal/LICENSE,f58943cb354fb2707fea2f7b26b04e6014ddb56835cdfd414c9d2c6c59165b64,1086,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-equal/README.md,a541f73736f756ac02038dc4335ca325fba2d7baaa28939f7bbd26952a8b0f4e,654,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-equal/index.js,fbf7d86203d0547ac4187c5f2b94b88d5be0e16ef365ec2e05e54dd5cb1f8794,196,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-equal/package.json,ba1c26c08d993aebf09370468ec2e5c6ea10d9ca40602279eb1d7df4d205de63,1837,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-equal/test.js,9c07cf97e3e73e8faeb42452562e6332dee139f3aae05c0d6871e12d1b2992bf,351,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-txt/LICENSE,6e601d2a9fa081addb4d51191561510ad6f9594f6834b2f37d66c0fd8fdebb87,1086,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-txt/index.js,f28ad5242ed759baecb5932c04760dc5b5078f97cbcfc40451532b0116c4329f,2604,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-txt/node_modules/buffer-indexof/LICENSE,7e13db436c0a802ef58d0096cc07323e53ad64ab9a5f3260c53e003e6dcd77d6,1075,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
firewalla-master,vendor_lib/bonjour/node_modules/dns-txt/node_modules/buffer-indexof/bm.js,586190b01913cd36dc9291962a849cc400c46db761d5f224e5b502bbbbed1c12,1128,file,vendored,evidence-or-derived,FP-M0491,final cross-wave recursive accountability; fine-grained semantics link separately where applicable
