donor,path,language,kind,symbol,line,visibility,module_id,module_disposition,high_signal,high_signal_keywords,needs_semantic_review,resolution,semantic_record_ids,resolved_disposition,rationale
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,skipped_mid_handshake_flush_count,290,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,invalid_cid_packet_count,293,public,quiche-tokio,reference-only,yes,valid;cid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,accepted_initial_packet_count,296,public,quiche-tokio,reference-only,yes,accept,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,expensive_accepted_initial_packet_count,300,public,quiche-tokio,reference-only,yes,accept,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,rejected_initial_packet_count,304,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,expensive_rejected_initial_packet_count,311,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,utilized_bandwidth,317,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,max_bandwidth_mbps,322,public,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,max_loss_pct,327,public,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,udp_drop_count,330,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,failed_handshakes,333,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,local_h3_conn_close_error_count,336,public,quiche-tokio,reference-only,yes,local;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,local_quic_conn_close_error_count,339,public,quiche-tokio,reference-only,yes,local;error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,peer_h3_conn_close_error_count,344,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,peer_quic_conn_close_error_count,347,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,runtime_task_schedule_delay_histogram,355,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,runtime_task_poll_duration_histogram,361,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,runtime_task_total_poll_time_micros,365,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,fn,quic_expensive_metrics_ip_reduce,368,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,const,QUIC_INITIAL_METRICS_V4_PREFIX,369,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/mod.rs,rust,const,QUIC_INITIAL_METRICS_V6_PREFIX,370,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,struct,Instrumented,57,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,struct,InstrumentedWaker,69,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,fn,wake,75,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,fn,wake_by_ref,79,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,fn,new,98,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,fn,poll,113,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,fn,spawn,168,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/metrics/tokio_task.rs,rust,fn,spawn_with_killswitch,189,public,quiche-tokio,reference-only,yes,kill,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,const,HMAC_KEY_LEN,37,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,const,HMAC_TAG_LEN,38,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,struct,AddrValidationTokenManager,40,public,quiche-tokio,reference-only,yes,valid;token,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,default,45,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,gen,56,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,validate_and_extract_original_dcid,83,public,quiche-tokio,reference-only,yes,valid;cid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,generate,119,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,validate,147,internal,quiche-tokio,reference-only,yes,valid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,validate_err_short_token,172,internal,quiche-tokio,reference-only,yes,valid;token,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,validate_err_ips_mismatch,196,internal,quiche-tokio,reference-only,yes,valid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/addr_validation_token.rs,rust,fn,validate_err_invalid_signature,219,internal,quiche-tokio,reference-only,yes,valid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/error.rs,rust,enum,HandshakeError,35,public,quiche-tokio,reference-only,yes,error,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/error.rs,rust,fn,from,48,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/error.rs,rust,fn,make_handshake_result,59,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/id.rs,rust,trait,ConnectionIdGenerator,41,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/id.rs,rust,fn,new_connection_id,43,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/id.rs,rust,fn,verify_connection_id,46,internal,quiche-tokio,reference-only,yes,verify,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/id.rs,rust,struct,SimpleConnectionIdGenerator,56,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/id.rs,rust,fn,new_connection_id,59,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/id.rs,rust,fn,verify_connection_id,68,internal,quiche-tokio,reference-only,yes,verify,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,const,U64_SZ,37,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,const,MAX_CONN_ID_QUADS,38,internal,quiche-tokio,reference-only,yes,max,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,const,CONN_ID_USABLE_LEN,39,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,const,fn,46,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,enum,CidOwned,57,internal,quiche-tokio,reference-only,yes,cid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,fn,from,70,internal,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,struct,ConnectionMap,104,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,fn,insert,109,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,fn,map_cid,119,public,quiche-tokio,reference-only,yes,cid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,fn,unmap_cid,127,public,quiche-tokio,reference-only,yes,cid,no,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
Aether,quiche/tokio-quiche/src/quic/connection/map.rs,rust,fn,get,131,public,quiche-tokio,reference-only,no,n/a,n/a,module-inherited,n/a,reference-only,Tokio quiche router/socket stack would duplicate target transport authority.
