donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,surface_disposition,surface_rationale,predecessor_wave,post_refactor_228_review,post_refactor_228_record_ids
tailscale-client,.github/dependabot.yml,1e7dbaa333f01d224114d36b416d06f7daec98e471d16aad24a578be39afef73,108,file,YAML,repository-administration,supporting-evidence,PR226-R102,accounted-supporting-repository-administration,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,.github/workflows/ci.yml,ff60a1d963079da55d8b2479464c5dc52d81c9fe14f371537f26bacbc49a03f2,947,file,YAML,repository-administration,supporting-evidence,PR226-R102,accounted-supporting-repository-administration,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,LICENSE,3bbd5da5e833fdf68f8b1a9b13a62c70915dbc7d26e1981f2e538fce85c62184,1115,file,other,documentation,supporting-evidence,PR226-R102;PR226-M103,accounted-supporting-documentation,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,README.md,a2bf62623d092e9748d7373c4e98681a2fef62e4897ddc2a41efadaf064dceb3,543,file,Markdown,documentation,supporting-evidence,PR226-R102;PR226-M103,accounted-supporting-documentation,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,go.mod,02d7103b7f6db570bbd22a38445fab915e2813e52c5458adc1187b8bfa98a0c7,348,file,other,configuration,authoritative-source,PR226-R102;PR226-M103;PR226-F0670,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,go.sum,b920d0ac267f5730b3ccd370ee09aa79472455161b3a034ceded91f4e4f5683b,1436,file,other,configuration,authoritative-source,PR226-R102;PR226-M103;PR226-F0671,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,scripts/check_license_headers.sh,cff1582b85431753b384e0998b197f31909da85b81ef1cee9316d42618c2fd2d,2149,file,Shell,script,authoritative-source,PR226-R102;PR226-M104;PR226-F0672,focused-file-script,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,tailscale/client.go,9eb890debe6f4f15f4085031ce2c99123423b6b382697112d7658d432f6d2b4e,39086,file,Go,implementation,authoritative-source,PR226-R102;PR226-M105;PR226-F0673,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,PR228-TAIL001
tailscale-client,tailscale/client_test.go,969b7df761fea084fbc854240d76fcc6347f0f8bd03780d0ba557211a388ec61,40839,file,Go,test,authoritative-source,PR226-R102;PR226-M105;PR226-F0674,focused-file-test,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,tailscale/tailscale_test.go,b1f2547ad5507907170b79e62949be706f17a2045fea473076829685a6c835da,1691,file,Go,test,authoritative-source,PR226-R102;PR226-M105;PR226-F0675,focused-file-test,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,tailscale/testdata/acl.hujson,c16515dfadb04d98dfabfdf0429e05138db206aca690d834bc66864c13f05a71,2009,file,other,fixture,supporting-evidence,PR226-R102;PR226-M105,accounted-supporting-fixture,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,tailscale/testdata/acl.json,88225012e920d5ef3717aa7c6557746e0589fe328fd17374df67cb3413b8f708,1281,file,JSON,fixture,supporting-evidence,PR226-R102;PR226-M105,accounted-supporting-fixture,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,tailscale/testdata/devices.json,9e82979f27274eed5d629c2cd5ed1ea629eb2097b5475f1998528bb737bf46c6,1470,file,JSON,fixture,supporting-evidence,PR226-R102;PR226-M105,accounted-supporting-fixture,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,tailscale/time_test.go,978e6b2fb4f615210b2295199dffd43fe7f9d4650fb0c48fab8591414961ec39,3218,file,Go,test,authoritative-source,PR226-R102;PR226-M105;PR226-F0676,focused-file-test,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tailscale-client,v2/client.go,14609628b3aeeccafa8f3939e1079a6a30a2197d393c7051ba324e874ff32a92,337,file,Go,implementation,authoritative-source,PR226-R102;PR226-M106;PR226-F0677,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,.cargo/config.toml,b25d96e8dfa87b6a2db6a4cc05ad2acab96fbf4e6c73a27454b39d36cbc4f2cd,372,file,TOML,configuration,authoritative-source,PR226-R107;PR226-M108;PR226-F0678,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,.github/actions/build-ebpf/action.yml,4f08db8853ecde0a4e1634eca7e1252362e17effc77aec637d69f43ec53c2a3a,953,file,YAML,repository-administration,supporting-evidence,PR226-R107,accounted-supporting-repository-administration,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,.github/workflows/ci.yml,655f4f92399d70b597e4f90a74c89db997dcdc5a186ce2ab4c4a8f2367420036,10302,file,YAML,repository-administration,supporting-evidence,PR226-R107,accounted-supporting-repository-administration,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,.gitignore,10983eae8a8c235b2f838be2d73ad3742b0ea9a323e4f38b4c028aa0b1335b33,84,file,other,repository-administration,supporting-evidence,PR226-R107;PR226-M109,accounted-supporting-repository-administration,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,Cargo.lock,9781d2899af0db5244d3a1b0a18d2458962c93f44684b912cbe6374ebac090b6,76090,file,other,configuration,authoritative-source,PR226-R107;PR226-M109;PR226-F0679,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,Cargo.toml,eccef2bb8f331e06550e99bed2ce92e92675614d5fe723d81ecb65be0e1bc548,2596,file,TOML,configuration,authoritative-source,PR226-R107;PR226-M109;PR226-F0680,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,Cross.toml,b8327a4eadd062e3fc04c7984dc42ac0fdd484a455ddea2239844b3bd27a1e0f,121,file,TOML,configuration,authoritative-source,PR226-R107;PR226-M109;PR226-F0681,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,LICENSE,d4809ed29c7ae54d9962cae9c986d200a7e0b60758c91cc38da8f21ba25863c0,35148,file,other,documentation,supporting-evidence,PR226-R107;PR226-M109,accounted-supporting-documentation,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,README.md,c5bf4a83a4314d41ad70a156eb588c6cfae7a9c576ebc80fb7923a8ac8b8b868,1528,file,Markdown,documentation,supporting-evidence,PR226-R107;PR226-M109,accounted-supporting-documentation,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,build.bat,864b5408c0f7c7dee838df04f85d2aec434b54ad28348401c043f881b71ba33e,1704,file,other,script,authoritative-source,PR226-R107;PR226-M109;PR226-F0682,focused-file-script,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,build.rs,3d4bbd0632f374c472de562b2085e774aabfc2968c857ba4e4f78f70d6bb444d,4758,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M109;PR226-F0683,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,build.sh,235b2b41c47a5c5f98260362b78dcaf2745d5fa1219390f94553a8a2b3698f83,3727,file,Shell,script,authoritative-source,PR226-R107;PR226-M109;PR226-F0684,focused-file-script,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,config.json,7618555089e82aa122bd6709a00dbf28d5275a143a729d860a9f64cfebb7bebc,2904,file,JSON,configuration,authoritative-source,PR226-R107;PR226-M109;PR226-F0685,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,config.yaml,37d9c21328b5e736c49ebe97c1c364755ef40536c0985734b3ed85974c46d9ed,4191,file,YAML,configuration,authoritative-source,PR226-R107;PR226-M109;PR226-F0686,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,ebpf/.cargo/config.toml,edbf07afe5bad872093d87235e97a322a5f4d5cdc7f3e6f794e9b7e3e1705652,32,file,TOML,configuration,authoritative-source,PR226-R107;PR226-M110;PR226-F0687,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,ebpf/Cargo.lock,3e38665963f14b1f670a196e6da27525cf9ff705c3d26e35c4e152178431d88b,7843,file,other,configuration,authoritative-source,PR226-R107;PR226-M110;PR226-F0688,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,ebpf/Cargo.toml,a32830ffd2eec61e3483cf06826c20d4da7913cd9f6be7680443d50b5ed21182,418,file,TOML,configuration,authoritative-source,PR226-R107;PR226-M110;PR226-F0689,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,ebpf/rust-toolchain.toml,f6c74d976ec0520f5c7bff4cb7dcb72c1a9e3c520e85c65d23efc67c03450c09,503,file,TOML,configuration,authoritative-source,PR226-R107;PR226-M110;PR226-F0690,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,ebpf/src/main.rs,904cd6994ff891e56a9995ee89d8d98022ecdc7d59e089c641ad37ecc62a1d1d,8370,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M110;PR226-F0691,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,how-to-work.md,eb027e1c93baa219cad31866856d44076bf12af9ec1df34c89aa6098a25651e5,8257,file,Markdown,documentation,supporting-evidence,PR226-R107;PR226-M109,accounted-supporting-documentation,supporting/admin/fixture/documentation surface explicitly accounted by donor record,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/common/error.rs,e7867483414f77ddf0d1849b17ff5d69848a08efc0d135feb0cf0ee781f854fc,1911,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M117;PR226-F0692,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/common/mod.rs,ce3b38e506ccba82102d00ef06a83d25f5cf7789a3ed8ab8f9233584b357799c,15,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M120;PR226-F0693,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/config.rs,1268c821a12e20c7a6c07a04bd48cf13167249ae6163b1a305f4c61a822b58db,33551,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M113;PR226-F0694,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/dns_hijack.rs,834e0879d15d0434cfb8ca4d883030bd94af416624206c4a1a34952b0e366902,16336,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M115;PR226-F0695,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/dns_router.rs,7e1154bc173d302468d14efda65f1104dfaf163cea15494ab18b88a6f838ec82,63299,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M116;PR226-F0696,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/ebpf_loader.rs,1fc56803d5735962741cea442d50886d745043b284d7ef898bd27217c683aee8,15254,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M126;PR226-F0697,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,PR228-TUN002
tinytun,src/geosite.rs,1bdd708c370702ccb2f76a6d71b08daedb3d4102f2b3d5c76127b02ef2b6745d,7485,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M118;PR226-F0698,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/kernel/Cargo.toml,7635838c70daa2f48566735b53f83885a621d3a8461da6793238a9b4b8258bc6,419,file,TOML,configuration,authoritative-source,PR226-R107;PR226-M111;PR226-F0699,focused-file-configuration,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/kernel/xdp_router.rs,f4e1105d8484c4a4ab06e06fd21e4402f575dd245dae1061d53c76862d983458,4759,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M128;PR226-F0700,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/main.rs,a6b57a75a54761668d2ae2c45b69504aeffb3d6df23bf70925e421497f9493b0,42646,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M119;PR226-F0701,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/bypass.rs,67a946e96c200fe9e0c74eb9dacd2896fee0efa1b1c35af83a0b63a60e602613,4333,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M112;PR226-F0702,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/direct.rs,e0384c82cefa2cba9ba21c2d54661bb133953f76eb523bf3e1528d58a9741268,9719,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M114;PR226-F0703,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/mod.rs,b1f6fe9c792248734ff1089310f5a379e93b48d825187de30783e18052126883,111,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M120;PR226-F0704,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/packet_build.rs,3067104a014cfaec229cf8c33b1aac59783bb324a660d02eb3ab72aa3fff5e44,4383,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M121;PR226-F0705,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/route.rs,b59d8c9c321fde0eb2ac32b6efc7be97cfafa34c5dea0359161e99426c4db8e5,3483,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M122;PR226-F0706,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/shared.rs,79f3b59bd57d99cc6d1889e60af08a46d7231849c1261e9808d9ac838e744594,9401,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M123;PR226-F0707,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/tcp.rs,e4469fe32b53a198bb0d11bf96d6db90e90db9e3cff44582a6bc2688290ef806,36796,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M125;PR226-F0708,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
tinytun,src/packet/udp.rs,439d18eb783a8ad4959edde05a6eeabf1e0bec0995595340ff25b56e5b1d5050,21973,file,Rust,implementation,authoritative-source,PR226-R107;PR226-M127;PR226-F0709,focused-file-implementation,independent file-level disposition,226,fresh-byte-reverified-and-semantic-row-revisited,n/a
