wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-4d,PR141-S035,n/a,n/a,i2p.i2p-master,operator control plane,router console tunnel configuration surface,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,apps/routerconsole/java/src/net/i2p/router/web/helpers/ConfigTunnelsHandler.java,975da8f1263988a6dbfa2c9b4f3a6bb7bd4fd7d9b1d6c9d6704b734846b7d6a9,n/a,reference extraction,many-to-one,reference-only,Operator visibility/configuration is UX reference only; UI remains non-authoritative.,operator UX reference,n/a,operator surfaces explain state while mutation stays behind target APIs,peer console state cannot bypass target authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S035,n/a,none,mixed: public-domain core plus BSD/LGPL/GPL/Apache/other component licenses,medium,n/a,high,reviewed
post-refactor-4d,PR141-S036,n/a,n/a,i2p.i2p-master,cryptographic key lifecycle,key generation and algorithm-specific material creation,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,core/java/src/net/i2p/crypto/KeyGenerator.java,2a821cb6808a5e697c10bbc8f5852d97dd98103622ea2a71f81dfd713bc664b9,n/a,reference extraction,many-to-one,reference-only,Algorithm/key lifecycle is security reference only; LumiNet does not adopt I2P cryptography or key formats.,cryptographic provenance reference,n/a,cryptographic primitives remain scoped to their protocol owners,peer cryptographic suite cannot become a generic target crypto authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S036,n/a,none,mixed: public-domain core plus BSD/LGPL/GPL/Apache/other component licenses,medium,n/a,high,reviewed
post-refactor-4d,PR141-S037,n/a,n/a,i2p.i2p-master,reseed/network bootstrap,reseed acquisition lifecycle,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,router/java/src/net/i2p/router/networkdb/reseed/Reseeder.java,d79253fabd0d2ca9169f0287a7b7357d3758869eaa314ba9e20cd5c9e53a3ffd,n/a,reference extraction,many-to-one,rejected-with-reason,I2P reseed introduces a separate network-discovery trust root and persistent router state.,network-bootstrap guardrail,n/a,bootstrap sources are explicit and protocol-scoped,peer reseed infrastructure cannot become general endpoint discovery authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S037,n/a,none,mixed: public-domain core plus BSD/LGPL/GPL/Apache/other component licenses,high,n/a,high,reviewed
post-refactor-4d,PR141-S038,n/a,n/a,metapi-main,endpoint/token routing,observed-success/cooldown/latency-informed token router,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/services/tokenRouter.ts,603236a7d35b4120c7ce9ec978b61702efc0ebab82430b9ba60b42349f7fbb1e,n/a,reference extraction,many-to-one,reference-only,Rich routing evidence reinforces observed-success and cooldown principles already used by LumiNet endpoint planning; no second dispatcher is imported.,endpoint selection reference,n/a,"dispatch eligibility is evidence-backed, bounded and target-owned",peer score cannot grant target dispatch authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S038,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S039,n/a,n/a,metapi-main,circuit-breaker recovery,"failure decay, breaker levels and recovery probes",fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/services/tokenRouter.ts,603236a7d35b4120c7ce9ec978b61702efc0ebab82430b9ba60b42349f7fbb1e,n/a,reference extraction,many-to-one,reference-only,Breaker/decay/probe mechanics are valuable recovery reference but operate in a different token-routing domain.,failure recovery reference,n/a,recovery probing is bounded and cannot bypass target eligibility,peer token breaker cannot own target network dispatch,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S039,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S040,n/a,n/a,metapi-main,first-byte timeout,timeout before first streaming byte while replaying observed first chunk,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/proxy-core/firstByteTimeout.ts,982aa5c2c277f7fca67ccf96f063ef905ee6751a1f9c8959ad99fc9a82b47ddb,n/a,reference extraction,many-to-one,reference-only,Streaming timeout semantics reinforce explicit first-byte bounds; target relay/WebSocket owners already enforce deadlines.,stream deadline reference,n/a,timeouts distinguish connection/first-byte/stream phases where applicable,peer stream wrapper cannot replace target transport owner,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S040,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S041,n/a,n/a,metapi-main,retry classification,failure action classification into retry/failover/terminal paths,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/proxy-core/conductor/retryPolicy.ts,4089c7a1d4a4f666fc4c5be6af1ca06a64a5820e2d6ecdd7c33ef6a8e44bc06b,n/a,reference extraction,many-to-one,reference-only,Explicit failure taxonomy is useful recovery design evidence.,retry taxonomy reference,n/a,retry/failover decisions are classified and bounded,retries must not erase terminal or authorization failures,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S041,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S042,n/a,n/a,metapi-main,client-IP trust boundary,unconditionally consume X-Forwarded-For for admin allowlist identity,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/middleware/auth.ts,ce47679f7cf59d138896d7b12d49620e7de5e639dd0755e86fd4191f1be7d196,n/a,guardrail derivation,negative-to-guardrail,hardened,"The donor demonstrates an unsafe forwarded-header trust boundary. Gin documents the same unsafe default unless trusted proxies are configured, so LumiNet now disables forwarded-IP trust at router construction.",API direct-client identity,src/apps/daemon/internal/adapters/api/router.go#SetTrustedProxies(nil),rate-limit and audit client identity defaults to the direct TCP peer unless a deliberate trusted-proxy policy is introduced,untrusted clients cannot select their rate-limit or audit identity with forwarding headers,scripts/checks/check_api_direct_client_ip.py#api direct-client-ip trust,n/a,none,MIT,high,n/a,high,verified
post-refactor-4d,PR141-S043,n/a,n/a,metapi-main,query credential exposure,accept proxy key from URL query parameter,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/middleware/auth.ts,ce47679f7cf59d138896d7b12d49620e7de5e639dd0755e86fd4191f1be7d196,n/a,guardrail derivation,negative-to-guardrail,superseded,LumiNet already rejects query-string API keys and redacts sensitive queries; donor pattern is retained as negative evidence.,API credential guardrail,src/apps/daemon/internal/adapters/api/middleware.go#?api_key=,API credentials travel only in approved headers or HttpOnly same-origin cookie,query strings never become credential authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S043,n/a,none,MIT,high,n/a,high,reviewed
post-refactor-4d,PR141-S044,n/a,n/a,metapi-main,request rate limiting,bounded per-key fixed-window rate-limit store,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/middleware/requestRateLimit.ts,e92a86159afbf24df1881315a68d76b730a0dfcf28cb9a4edb33bc0b053c04bb,n/a,reference extraction,many-to-one,reference-only,"Bounded operator API admission is relevant, while LumiNet retains its token-bucket middleware.",API rate limiting reference,n/a,rate limiting has bounded identity/state cleanup semantics,peer limiter does not replace target admission owner,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S044,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S045,n/a,n/a,metapi-main,downstream policy,request-scoped downstream client policy context,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/proxy-core/downstreamClientContext.ts,470b124cfa446565a197fc615bb330bdf0f72f7e51667cc78c7ea2b17710a1f7,n/a,reference extraction,many-to-one,reference-only,Request-scoped policy propagation is useful API architecture reference.,request policy context,n/a,authorization/policy context is request-scoped and explicit,ambient UI state cannot become request authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S045,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S046,n/a,n/a,metapi-main,session serialization,per-session HTTP task queue with cleanup,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/proxy-core/runtime/codexHttpSessionQueue.ts,a147c6e2869215f6ae85527dddccfe1bab78137f8ff4cdf6bc7bf8b971719d0e,n/a,reference extraction,many-to-one,reference-only,Per-session serialization and cleanup is useful concurrency evidence.,session work serialization reference,n/a,serialized work has explicit key ownership and map cleanup,session queues cannot leak unbounded state after completion,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S046,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S047,n/a,n/a,metapi-main,stream completion,SSE final-event normalization/termination,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/proxy-core/runtime/responsesSseFinal.ts,95ba29f8b516c0a2bccd8263ad6199ebc167d25ac9d6a8bdcb264104c896304d,n/a,reference extraction,many-to-one,reference-only,Explicit stream termination is useful protocol evidence; target transport framers stay authoritative.,stream termination reference,n/a,stream completion is explicit and bounded,peer SSE semantics do not redefine target relay framing,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S047,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S048,n/a,n/a,metapi-main,provider registry,typed provider profile registry,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,src/server/proxy-core/providers/registry.ts,d53d508280751a4292b6c59878a6d9a17a13c908fe00152343faa086204ceafc,n/a,reference extraction,many-to-one,reference-only,Provider capability registration is useful modularity evidence while LumiNet keeps existing runtime/provider ownership.,provider registry reference,n/a,provider capabilities are explicit and type/contract checked,peer provider plugins cannot self-authorize runtime execution,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S048,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S049,n/a,n/a,metapi-main,downstream key exclusions,migration-backed per-key model/site exclusion policy,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,drizzle/0020_downstream_api_key_exclusions.sql,efc26878b1d92625f19ce810a6905bd6977f4082582f5f8762d8f85f559cc6ca,n/a,reference extraction,many-to-one,reference-only,Durable scoped policy is useful control-plane reference.,durable access-policy reference,n/a,access policy is persistently versioned and scoped to an identity,UI-only exclusions cannot substitute for server-side enforcement,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S049,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S050,n/a,n/a,metapi-main,projection leases,database-backed projection lease state,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,drizzle/0024_projection_leases.sql,ffc17eaa9d7ae8bb471233c927377a8d90fadb7be2f08343060eca58343a5be3,n/a,reference extraction,many-to-one,reference-only,Lease-backed background ownership reinforces explicit durable lease semantics.,lease ownership reference,n/a,background ownership is scoped and expires/reconciles,stale lease cannot grant indefinite authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S050,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S051,n/a,n/a,metapi-main,billing/usage provenance,proxy usage/billing detail persistence migration,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,drizzle/0005_proxy_log_billing_details.sql,db1ceae9a22b980fb74e8ed8e882fe569a8f3866605937e34232953df4d41c0a,n/a,reference extraction,many-to-one,reference-only,Usage attribution is operator/audit reference only; LumiNet does not import billing authority.,usage provenance reference,n/a,usage records identify source and remain audit data,billing metadata cannot influence transport authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S051,n/a,none,MIT,medium,n/a,high,reviewed
post-refactor-4d,PR141-S052,n/a,n/a,metapi-main,OAuth provider lifecycle,multi-provider OAuth migration and routes,fine-grained donor mechanism/constraint,mechanism/evidence,standalone decision unit,drizzle/0013_oauth_multi_provider.sql,dc53d3d4fb643ebf781fc00b1612012d4612369ccec1d16d27e6a2ed4ecce3cc,n/a,reference extraction,many-to-one,reference-only,Versioned OAuth schema is useful control-plane reference but unrelated to LumiNet local API authentication.,auth schema reference,n/a,credential/provider state is versioned and scoped,peer OAuth state cannot replace local API key authority,governance/convergence/post-refactor-141-semantic-anchors.md#semantic-PR141-S052,n/a,none,MIT,medium,n/a,high,reviewed
