predecessor_wave,predecessor_record_id,donor,domain,value_unit,donor_path,donor_sha256,predecessor_disposition,predecessor_validation_status,post_refactor_228_status,post_refactor_228_record_ids,fresh_source_hash_verified,post_refactor_228_rationale
226,PR226-F0683,tinytun,file:build.rs,build.rs file semantics,build.rs,3d4bbd0632f374c472de562b2085e774aabfc2968c857ba4e4f78f70d6bb444d,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0684,tinytun,file:build.sh,build.sh file semantics,build.sh,235b2b41c47a5c5f98260362b78dcaf2745d5fa1219390f94553a8a2b3698f83,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0685,tinytun,file:config.json,config.json file semantics,config.json,7618555089e82aa122bd6709a00dbf28d5275a143a729d860a9f64cfebb7bebc,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0686,tinytun,file:config.yaml,config.yaml file semantics,config.yaml,37d9c21328b5e736c49ebe97c1c364755ef40536c0985734b3ed85974c46d9ed,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0687,tinytun,file:ebpf/.cargo/config.toml,ebpf/.cargo/config.toml file semantics,ebpf/.cargo/config.toml,edbf07afe5bad872093d87235e97a322a5f4d5cdc7f3e6f794e9b7e3e1705652,superseded,reviewed,refined-with-new-record,PR228-TUN002,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0688,tinytun,file:ebpf/Cargo.lock,ebpf/Cargo.lock file semantics,ebpf/Cargo.lock,3e38665963f14b1f670a196e6da27525cf9ff705c3d26e35c4e152178431d88b,superseded,reviewed,refined-with-new-record,PR228-TUN002,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0689,tinytun,file:ebpf/Cargo.toml,ebpf/Cargo.toml file semantics,ebpf/Cargo.toml,a32830ffd2eec61e3483cf06826c20d4da7913cd9f6be7680443d50b5ed21182,superseded,reviewed,refined-with-new-record,PR228-TUN002,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0690,tinytun,file:ebpf/rust-toolchain.toml,ebpf/rust-toolchain.toml file semantics,ebpf/rust-toolchain.toml,f6c74d976ec0520f5c7bff4cb7dcb72c1a9e3c520e85c65d23efc67c03450c09,superseded,reviewed,refined-with-new-record,PR228-TUN002,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0691,tinytun,file:ebpf/src/main.rs,ebpf/src/main.rs file semantics,ebpf/src/main.rs,904cd6994ff891e56a9995ee89d8d98022ecdc7d59e089c641ad37ecc62a1d1d,superseded,reviewed,refined-with-new-record,PR228-TUN002,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0692,tinytun,file:src/common/error.rs,src/common/error.rs file semantics,src/common/error.rs,e7867483414f77ddf0d1849b17ff5d69848a08efc0d135feb0cf0ee781f854fc,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0693,tinytun,file:src/common/mod.rs,src/common/mod.rs file semantics,src/common/mod.rs,ce3b38e506ccba82102d00ef06a83d25f5cf7789a3ed8ab8f9233584b357799c,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0694,tinytun,file:src/config.rs,src/config.rs file semantics,src/config.rs,1268c821a12e20c7a6c07a04bd48cf13167249ae6163b1a305f4c61a822b58db,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0695,tinytun,file:src/dns_hijack.rs,src/dns_hijack.rs file semantics,src/dns_hijack.rs,834e0879d15d0434cfb8ca4d883030bd94af416624206c4a1a34952b0e366902,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0696,tinytun,file:src/dns_router.rs,src/dns_router.rs file semantics,src/dns_router.rs,7e1154bc173d302468d14efda65f1104dfaf163cea15494ab18b88a6f838ec82,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0697,tinytun,file:src/ebpf_loader.rs,src/ebpf_loader.rs file semantics,src/ebpf_loader.rs,1fc56803d5735962741cea442d50886d745043b284d7ef898bd27217c683aee8,superseded,reviewed,refined-with-new-record,PR228-TUN002,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0698,tinytun,file:src/geosite.rs,src/geosite.rs file semantics,src/geosite.rs,1bdd708c370702ccb2f76a6d71b08daedb3d4102f2b3d5c76127b02ef2b6745d,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0699,tinytun,file:src/kernel/Cargo.toml,src/kernel/Cargo.toml file semantics,src/kernel/Cargo.toml,7635838c70daa2f48566735b53f83885a621d3a8461da6793238a9b4b8258bc6,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0700,tinytun,file:src/kernel/xdp_router.rs,src/kernel/xdp_router.rs file semantics,src/kernel/xdp_router.rs,f4e1105d8484c4a4ab06e06fd21e4402f575dd245dae1061d53c76862d983458,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0701,tinytun,file:src/main.rs,src/main.rs file semantics,src/main.rs,a6b57a75a54761668d2ae2c45b69504aeffb3d6df23bf70925e421497f9493b0,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0702,tinytun,file:src/packet/bypass.rs,src/packet/bypass.rs file semantics,src/packet/bypass.rs,67a946e96c200fe9e0c74eb9dacd2896fee0efa1b1c35af83a0b63a60e602613,superseded,reviewed,refined-with-new-record,PR228-TUN002,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0703,tinytun,file:src/packet/direct.rs,src/packet/direct.rs file semantics,src/packet/direct.rs,e0384c82cefa2cba9ba21c2d54661bb133953f76eb523bf3e1528d58a9741268,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0704,tinytun,file:src/packet/mod.rs,src/packet/mod.rs file semantics,src/packet/mod.rs,b1f6fe9c792248734ff1089310f5a379e93b48d825187de30783e18052126883,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0705,tinytun,file:src/packet/packet_build.rs,src/packet/packet_build.rs file semantics,src/packet/packet_build.rs,3067104a014cfaec229cf8c33b1aac59783bb324a660d02eb3ab72aa3fff5e44,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0706,tinytun,file:src/packet/route.rs,src/packet/route.rs file semantics,src/packet/route.rs,b59d8c9c321fde0eb2ac32b6efc7be97cfafa34c5dea0359161e99426c4db8e5,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0707,tinytun,file:src/packet/shared.rs,src/packet/shared.rs file semantics,src/packet/shared.rs,79f3b59bd57d99cc6d1889e60af08a46d7231849c1261e9808d9ac838e744594,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0708,tinytun,file:src/packet/tcp.rs,src/packet/tcp.rs file semantics,src/packet/tcp.rs,e4469fe32b53a198bb0d11bf96d6db90e90db9e3cff44582a6bc2688290ef806,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0709,tinytun,file:src/packet/udp.rs,src/packet/udp.rs file semantics,src/packet/udp.rs,439d18eb783a8ad4959edde05a6eeabf1e0bec0995595340ff25b56e5b1d5050,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0710,tinytun,file:src/packet_processor.rs,src/packet_processor.rs file semantics,src/packet_processor.rs,cbc8aa0267553ed904256b3d947e66b2fba14d24d0fc0f121cf5d136eab0156a,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0711,tinytun,file:src/process_lookup.rs,src/process_lookup.rs file semantics,src/process_lookup.rs,b2cb4d866d7100fb489704548cae6c6064e080339abb3702efe681c25dc0c071,superseded,reviewed,refined-with-new-record,PR228-TUN001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0712,tinytun,file:src/route_manager.rs,src/route_manager.rs file semantics,src/route_manager.rs,c174bd122e7c85f444c5b213971e5983a271c1bcc2c9acaeb37b274057dbb5ab,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0713,tinytun,file:src/socks5_client.rs,src/socks5_client.rs file semantics,src/socks5_client.rs,a496249fd1a49dacbbf60645092c4c4cb50997f95c16ffee117285fe0589421e,hardened,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0714,tinytun,file:src/tun_device.rs,src/tun_device.rs file semantics,src/tun_device.rs,05606bd2d60e7290bf88324d71b486b92e44dc86b212f49e3dae7b9e12e51e3b,superseded,reviewed,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0715,tools,file:SUBAPI.json,SUBAPI.json file semantics,SUBAPI.json,d761f2ca39867f7d34c5b8dcbeec731ebf68a9b01fe0e6ffb0bce849ac30e1cc,inspired-native,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0716,tools,file:SUBCONFIG.json,SUBCONFIG.json file semantics,SUBCONFIG.json,d2ec99015f1b103772e5acf540f0872f65012dacf21960266626e0c45642453c,inspired-native,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0717,tools,file:all.json,all.json file semantics,all.json,4b649f1b17ec2dfb4861c5f818340c316e3bc72fc76e3e89133bedd2b2e53529,inspired-native,verified,revalidated-unchanged,n/a,true,Fresh donor bytes and predecessor evidence were rechecked; no stronger target-native change was justified without duplicating authority or weakening invariants.
226,PR226-F0718,tools,file:data/http.json,data/http.json file semantics,data/http.json,5501c95a423b1587da59e6130e8f609200d8df8516d3b64a52b661edee63d935,inspired-native,verified,refined-with-new-record,PR228-TOOLS001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0719,tools,file:data/socks5.json,data/socks5.json file semantics,data/socks5.json,91b6eb088d5f01560b9c1bca29229a3ceb24b809269132c35f564a72dabca422,inspired-native,verified,refined-with-new-record,PR228-TOOLS001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
226,PR226-F0720,tools,file:json/edt-path-config.json,json/edt-path-config.json file semantics,json/edt-path-config.json,7200ff056d577ebb706707b6407794214a9791ea36f497715ad9cb2a7d5d817c,inspired-native,verified,refined-with-new-record,PR228-TOOLS001,true,Second-order review split/promoted a narrower independently meaningful unit; predecessor context remains preserved.
