record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
PR232-F00619,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/results.py file-level review,file,implementation,file-level,python/scanner/results.py,aac45318f51c77b5672cc66efbb647bb371a30bf582a28a5b480934357befe8d,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00620,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/slipnet.py file-level review,file,implementation,file-level,python/scanner/slipnet.py,b964e23031ee51eefaa59bbddbc0a08e6b8f76ef6138e2488c470b63d60fad40,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00621,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/slipstream.py file-level review,file,implementation,file-level,python/scanner/slipstream.py,dedc436ba85f626e348f49b04a7698f825c20f2339b87671567c64cdd41a9cf4,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00622,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/utils.py file-level review,file,implementation,file-level,python/scanner/utils.py,43309a0b70d17d25bb0d4b4a91871a86ddf97cb20aec676a81b7789cd4abbeaf,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00623,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/widgets.py file-level review,file,implementation,file-level,python/scanner/widgets.py,7e7406fb6145653b56c0a2afdc9f8ce603ab1320c6b5d6122f305db1c632453e,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00624,PR232-M0190,CG232-pydns-scanner-7080109c70,pydns-scanner,file-accountability,python/scanner/worker_pool.py file-level review,file,implementation,file-level,python/scanner/worker_pool.py,1d1e4bfcaefffdd1e47740bb0c93e4e5b004ba45b6c9a31aceafda33fcf1e72c,n/a,file-level evidence review,one-to-one,focused-adoption-or-guardrail,File contains one or more independently meaningful focused semantics linked below.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,medium,PR232-M0190,high,reviewed
PR232-F00625,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/linux/.gitkeep file-level review,file,operational,file-level,python/slipnet-client/linux/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00626,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/linux/slipnet-linux-amd64 file-level review,file,operational,file-level,python/slipnet-client/linux/slipnet-linux-amd64,447a98fa4bbdfa47cb05d5b067cef5c5276bb9a83dc6fa985e82f9f8582b734e,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00627,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/linux/slipnet-linux-arm64 file-level review,file,operational,file-level,python/slipnet-client/linux/slipnet-linux-arm64,2813e7f827ff54da793a0549bbd0e5922124ee364369e6966d67dec327fde74f,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00628,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/mac/.gitkeep file-level review,file,operational,file-level,python/slipnet-client/mac/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00629,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/mac/slipnet-darwin-amd64 file-level review,file,operational,file-level,python/slipnet-client/mac/slipnet-darwin-amd64,483efff25c7c2a7893f362a447709e28cfc62ab2bbf6565c4485c242bed07fd4,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00630,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/mac/slipnet-darwin-arm64 file-level review,file,operational,file-level,python/slipnet-client/mac/slipnet-darwin-arm64,32e6aebca580765c3e15f4d0d9b704ab8b733b32fc572e37825a1b4f9d177288,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00631,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/windows/.gitkeep file-level review,file,operational,file-level,python/slipnet-client/windows/.gitkeep,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00632,PR232-M0191,CG232-pydns-scanner-271f5d2a93,pydns-scanner,file-accountability,python/slipnet-client/windows/slipnet-windows-amd64.exe file-level review,file,vendored,file-level,python/slipnet-client/windows/slipnet-windows-amd64.exe,7d25c636a15215fc6d16eb2559c9c9d8a8243157b941ebcd5cd2626c05f4d8ed,n/a,file-level evidence review,one-to-one,reference-only,Vendored surface retained for exact provenance/accountability but does not independently grant target authority.,convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0191,high,reviewed
PR232-F00633,PR232-M0192,CG232-pydns-scanner-6cdaa2321b,pydns-scanner,file-accountability,python/slipstream-client/android/slipstream-client-linux-arm64 file-level review,file,operational,file-level,python/slipstream-client/android/slipstream-client-linux-arm64,042d1d96cdfa8c4e5a856f3a696bdd3b39a3543b90e88093cbc1a2f53ae3b1d5,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0192,high,reviewed
PR232-F00634,PR232-M0192,CG232-pydns-scanner-6cdaa2321b,pydns-scanner,file-accountability,python/slipstream-client/linux/slipstream-client-linux-amd64 file-level review,file,operational,file-level,python/slipstream-client/linux/slipstream-client-linux-amd64,a457693870e096622be5dea5b13c7403befbe21818e5a83ad80186d1be5ff62d,n/a,file-level evidence review,one-to-one,accounted-reference,"Non-primary surface explicitly accounted and reviewed for presets, operational knowledge, negative evidence, fixtures, or provenance.",convergence evidence,governance/convergence/post-refactor-232-surface-accountability.csv,file hash and context remain linked to an explicit decision,file accountability alone is not behavioral equivalence,scripts/checks/check_post_refactor_232_convergence.py,governance/convergence,none,n/a,low,PR232-M0192,high,reviewed
